,id,subclass,site,page_url,title,issue_time,creation_time,end_time,province_name,city_name,purchase_type,business_type,minor_business_type,status
4241,3754751,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890408062,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:48:19,2021-04-29 17:48:19,,,,货物,,0
4242,3754752,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=941387901db046eeb874b00eeb99f47a,中国邮政集团有限公司广东省惠东县分公司2021-2022年车辆定点维修服务供应商采购项目-竞争性磋商公告,2021-04-26 15:59:00,2021-04-29 17:48:21,2021-04-29 17:48:21,,,,,,0
4243,3754753,非招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/fzbgg/1200285393.jhtml,云南电网有限责任公司2021年授权培训与评价中心采购党校教学基础设备设施提升工程项目前期采购公告,2021-03-23 00:00:00,2021-04-29 17:48:21,2021-04-29 17:48:21,云南电网公司,,,货物,,0
4244,3754754,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89591.jhtml,风华高科祥和工业园110kV风华临时变电站及输电线路工程（勘察设计）总承包招标结果公告,2021-03-25 00:00:00,2021-04-29 17:48:22,2021-04-29 17:48:22,,,,,,0
4245,3754755,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=6e29b5b017de4a778c6944ed03ab46ca,广东广业云硫矿业有限公司钢管采购项目-公开招标公告,2021-04-26 16:03:00,2021-04-29 17:48:25,2021-04-29 17:48:25,,,,,,0
4246,3754756,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890450065,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:48:25,2021-04-29 17:48:25,,,,货物,,0
4247,3754757,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890479092,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:48:26,2021-04-29 17:48:26,,,,货物,,0
4248,3754758,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89489.jhtml,2021-2023年度新会电厂生产设备检修维护架子、保温、保洁、油漆项目招标结果公告,2021-03-23 00:00:00,2021-04-29 17:48:27,2021-04-29 17:48:27,,,,,,0
4249,3754759,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=3b9a5b6b67ef42ea87d2756c75618bc2,佛山市第四人民医院2021年网络安全服务-竞争性磋商公告,2021-04-26 16:47:00,2021-04-29 17:48:29,2021-04-29 17:48:29,,,,,,0
4250,3754760,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200285426.jhtml,柳州局桂林巡线站房屋装修施工结果公告,2021-03-22 00:00:00,2021-04-29 17:48:29,2021-04-29 17:48:29,广州供电局有限公司,,,货物,,0
4251,3754761,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89531.jhtml,广州白云山中一药业有限公司自动化后道包装与物流仓储系统设备及相关服务项目招标结果公告,2021-03-24 00:00:00,2021-04-29 17:48:31,2021-04-29 17:48:31,,,,,,0
4252,3754762,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=68c8a966d9ba4a8cb2f8281e050438e5,呼吸机-公开招标公告,2021-04-26 17:11:00,2021-04-29 17:48:33,2021-04-29 17:48:33,,,,,,0
4253,3754763,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200285425.jhtml,乌东德电站送电广东广西特高压多端直流示范工程申报中国专利奖技术咨询服务结果公告,2021-03-22 00:00:00,2021-04-29 17:48:33,2021-04-29 17:48:33,广州供电局有限公司,,,货物,,0
4254,3754764,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890635850,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:48:33,2021-04-29 17:48:33,,,,货物,,0
4255,3754765,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890639586,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:48:33,2021-04-29 17:48:33,,,,货物,,0
4256,3754766,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89534.jhtml,珠池深水港约648.78亩收储用地范围内地上附着建（构）筑物拆除清运项目招标结果公告,2021-03-24 00:00:00,2021-04-29 17:48:35,2021-04-29 17:48:35,,,,,,0
4257,3754767,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200285389.jhtml,乌东德电站送电广东广西特高压多端直流示范工程创建国家水土保持示范工程技术咨询服务结果公告,2021-03-22 00:00:00,2021-04-29 17:48:37,2021-04-29 17:48:37,广州供电局有限公司,,,货物,,0
4258,3754768,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=7b0a033d4207406e82b94cbaaf991035,耳鼻喉综合治疗台-公开招标公告,2021-04-26 17:12:00,2021-04-29 17:48:37,2021-04-29 17:48:37,,,,,,0
4259,3754769,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890656856,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:48:38,2021-04-29 17:48:38,,,,货物,,0
4260,3754770,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89593.jhtml, 广东省公安厅2021-2购买广东交警新媒体平台代运营服务项目结果公告,2021-03-24 00:00:00,2021-04-29 17:48:39,2021-04-29 17:48:39,,,,,,0
4261,3754771,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/fzbgg/1200285420.jhtml,2021年通信维护项目（第一批）劳务服务采购澄清与修改公告,2021-03-22 00:00:00,2021-04-29 17:48:40,2021-04-29 17:48:40,广州供电局有限公司,,,货物,,0
4262,3754772,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=cb2b0bb2f75c46c1bc05ef293bffd283,广州汽车集团股份有限公司自主品牌乘用车新增20万辆（年）（新能源汽车）产能扩建项目总装车间二期机器人设备项目-公开招标公告,2021-04-26 17:27:00,2021-04-29 17:48:41,2021-04-29 17:48:41,,,,,,0
4263,3754773,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89480.jhtml,贵阳市生活垃圾焚烧发电项目桩基工程一桩一勘项目招标结果公告,2021-03-23 00:00:00,2021-04-29 17:48:43,2021-04-29 17:48:43,,,,,,0
4264,3754774,招标公告,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=d872e751ad454e869d5b5511dc39158f,广州汽车集团股份有限公司自主品牌乘用车新增20万辆（年）（新能源汽车）产能扩建项目总装车间二期加注机项目-公开招标公告,2021-04-26 17:27:00,2021-04-29 17:48:44,2021-04-29 17:48:44,,,,,,0
4265,3754775,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200285415.jhtml,南中特大桥建设项目输电线路迁改工程施工承包（二次招标）中标候选人公示,2021-03-22 00:00:00,2021-04-29 17:48:44,2021-04-29 17:48:44,广州供电局有限公司,,,货物,,0
4266,3754776,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890728655,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:48:47,2021-04-29 17:48:47,,,,货物,,0
4267,3754777,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89482.jhtml,广汽本田汽车有限公司2021年4月-2022年3月合成树脂领域量产零件、模具运输项目招标结果公告,2021-03-23 00:00:00,2021-04-29 17:48:47,2021-04-29 17:48:47,,,,,,0
4268,3754778,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890765617,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:48:47,2021-04-29 17:48:47,,,,货物,,0
4269,3754779,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200285413.jhtml,广东电网有限责任公司2021年度基建配网工程营配信息系统资料测录结果公告,2021-03-22 00:00:00,2021-04-29 17:48:48,2021-04-29 17:48:48,广州供电局有限公司,,,货物,,0
4270,3754780,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89483.jhtml,广州卷烟厂用电设备设施保护接地系统改造项目招标结果公告,2021-03-23 00:00:00,2021-04-29 17:48:51,2021-04-29 17:48:51,,,,,,0
4271,3754781,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890767164,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:48:51,2021-04-29 17:48:51,,,,货物,,0
4272,3754782,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200285411.jhtml,云南电网有限责任公司2020年授权德宏供电局采购第一批工程类框架公开招标项目(二次招标)结果公告,2021-03-22 00:00:00,2021-04-29 17:48:53,2021-04-29 17:48:53,广州供电局有限公司,,,货物,,0
4273,3754783,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89488.jhtml,广州银行数据管控平台采购项目招标结果公告,2021-03-23 00:00:00,2021-04-29 17:48:55,2021-04-29 17:48:55,,,,,,0
4274,3754784,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbgg/1200285388.jhtml,深圳供电局有限公司2021年度主网生产项目监理服务框架招标招标公告,2021-03-22 00:00:00,2021-04-29 17:48:57,2021-04-29 17:48:57,广州供电局有限公司,,,货物,,0
4275,3754785,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890824921,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:49:00,2021-04-29 17:49:00,,,,货物,,0
4276,3754786,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbgg/1200285375.jhtml,广州供电局轨道交通十三号线二期凰岗停车场项目输电线路迁改工程（电缆隧道土建部分）施工招标公告,2021-03-22 00:00:00,2021-04-29 17:49:01,2021-04-29 17:49:01,广州供电局有限公司,,,货物,,0
4277,3754787,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89478.jhtml,桂平市生活垃圾焚烧发电厂项目汽轮发电机组采购（第二次）招标结果公告,2021-03-23 00:00:00,2021-04-29 17:49:02,2021-04-29 17:49:02,,,,,,0
4278,3754788,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbgg/1200285374.jhtml,广州供电局轨道交通十号线广钢车辆段项目输电线路迁改（电缆隧道一期土建部分）施工招标公告,2021-03-22 00:00:00,2021-04-29 17:49:05,2021-04-29 17:49:05,广州供电局有限公司,,,货物,,0
4279,3754789,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89479.jhtml,中山大学附属第五医院神经外科手术导航系统招标项目招标结果公告,2021-03-23 00:00:00,2021-04-29 17:49:06,2021-04-29 17:49:06,,,,,,0
4280,3754790,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890827546,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:49:08,2021-04-29 17:49:08,,,,货物,,0
4281,3754791,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890847940,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:49:08,2021-04-29 17:49:08,,,,货物,,0
4282,3754792,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200285357.jhtml,南方电网电动汽车服务有限公司2020-2021年充电设施EPC建设项目框架招标（第一、二、三、四、五标段）结果公告,2021-03-22 00:00:00,2021-04-29 17:49:09,2021-04-29 17:49:09,广州供电局有限公司,,,货物,,0
4283,3754793,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89394.jhtml,茂名市名富置业投资有限公司尿素采购项目招标结果公告,2021-03-22 00:00:00,2021-04-29 17:49:10,2021-04-29 17:49:10,,,,,,0
4284,3754794,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89395.jhtml,茂名市名富置业投资有限公司复合肥采购项目招标结果公告,2021-03-22 00:00:00,2021-04-29 17:49:13,2021-04-29 17:49:13,,,,,,0
4285,3754795,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbgg/1200285365.jhtml,广州供电局2021年第二批输变电工程监理项目招标公告,2021-03-22 00:00:00,2021-04-29 17:49:13,2021-04-29 17:49:13,广州供电局有限公司,,,货物,,0
4286,3754796,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89401.jhtml,美杰室内停车场租赁招标结果公告,2021-03-22 00:00:00,2021-04-29 17:49:16,2021-04-29 17:49:16,,,,,,0
4287,3754797,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbgg/1200285352.jhtml,广州供电局2021年低压台区智能配电改造项目施工招标公告,2021-03-22 00:00:00,2021-04-29 17:49:18,2021-04-29 17:49:18,广州供电局有限公司,,,货物,,0
4288,3754798,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89404.jhtml,中国邮政集团有限公司珠海市分公司2020年信函分拣机采购项目（第三次）招标结果公告,2021-03-22 00:00:00,2021-04-29 17:49:20,2021-04-29 17:49:20,,,,,,0
4289,3754799,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890850961,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:49:22,2021-04-29 17:49:22,,,,货物,,0
4290,3754800,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbgg/1200285350.jhtml,广州供电局2021年基建第一批施工/监理/总承包项目专项招标招标公告,2021-03-22 00:00:00,2021-04-29 17:49:22,2021-04-29 17:49:22,广州供电局有限公司,,,货物,,0
4291,3754801,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890875209,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:49:22,2021-04-29 17:49:22,,,,货物,,0
4292,3754802,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89475.jhtml,第三附属医院骨伤科研究所超低温冰箱一批成交结果公告,2021-03-23 00:00:00,2021-04-29 17:49:25,2021-04-29 17:49:25,,,,,,0
4293,3754803,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbgg/1200285349.jhtml,广州供电局2021年第二季度至2022年第一季度低压集抄新建、改造项目施工招标公告,2021-03-22 00:00:00,2021-04-29 17:49:26,2021-04-29 17:49:26,广州供电局有限公司,,,货物,,0
4294,3754804,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89375.jhtml,中国人民银行中山市中心支行物业服务项目招标结果公告,2021-03-22 00:00:00,2021-04-29 17:49:27,2021-04-29 17:49:27,,,,,,0
4295,3754805,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=890920770,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:49:28,2021-04-29 17:49:28,,,,货物,,0
4296,3754806,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=891946670,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:49:30,2021-04-29 17:49:30,,,,货物,,0
4297,3754807,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89376.jhtml,广东省茂名农垦医院分院养老服务中心视频监控购置招标结果公告,2021-03-22 00:00:00,2021-04-29 17:49:31,2021-04-29 17:49:31,,,,,,0
4298,3754808,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=891986121,红外热断层成像仪中标公告,2021-03-25 19:10:41,2021-04-29 17:49:32,2021-04-29 17:49:32,,,,货物,,0
4299,3754809,公示公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200285338.jhtml,云南电网有限责任公司2021-2022年新能源接入配套电网项目监理框架招标[0002200000080301]-变更文件-招标2,2021-03-19 00:00:00,2021-04-29 17:49:34,2021-04-29 17:49:34,广东电网公司,,,货物,,0
4300,3754810,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/89377.jhtml,广东农垦胜利农场有限公司2021年中央大中型水移民后期扶持基金（资金）项目经营性物业（养殖场所）设计服务招标结果公告,2021-03-22 00:00:00,2021-04-29 17:49:34,2021-04-29 17:49:34,,,,,,0
4301,3754811,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbhxrgs/1200287615.jhtml,基于大数据分析的年度物资需求差异化预测模型及采购代理收费预测模型研究与应用项目[0006200000080857]-变更文件-招标1,2021-04-29 00:00:00,2021-04-29 17:50:18,2021-04-29 17:50:18,贵州电网公司,,,货物,,0
4302,3754812,招标公告,www.bidding.csg.cn,http://www.bidding.csg.cn/zbgg/1200287616.jhtml,贵州电力交易中心有限责任公司天毅大厦三楼交易大厅LED大屏显示系统公开招标招标公告,2021-04-29 00:00:00,2021-04-29 17:50:24,2021-04-29 17:50:24,贵州电网公司,,,货物,,0
4303,3754813,招标信息公告,www.gdebidding.com,https://www.gdebidding.com/zbxxgg/91721.jhtml,广东农工商技术学院粤垦路校区3#栋加装电梯项目招标公告,2021-04-29 00:00:00,2021-04-29 17:50:28,2021-04-29 17:50:28,,,,,,0
4304,3754814,中标公示,www.gzebid.cn,https://www.gzebid.cn/web-detail/frontDetail?articleId=3b897c82874d48a884c64113cc243801,广东广业云硫矿业有限公司液压挖掘机采购项目-中标公示,2021-04-29 17:24:00,2021-04-29 17:50:33,2021-04-29 17:50:33,,,,,,0
4305,3754815,招标信息公告,www.gdebidding.com,https://www.gdebidding.com/zbxxgg/91715.jhtml,广汽乘用车有限公司A58车型综合检具及开口部检具项目招标公告,2021-04-29 00:00:00,2021-04-29 17:50:35,2021-04-29 17:50:35,,,,,,0
4306,3754816,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935755378,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:50:39,2021-04-29 17:50:39,,,,服务,,0
4307,3754817,招标信息公告,www.gdebidding.com,https://www.gdebidding.com/zbxxgg/91717.jhtml,东莞市妇幼保健院医技检查预约系统及儿童保健科医疗分诊导引及信息发布系统招标公告,2021-04-29 00:00:00,2021-04-29 17:50:39,2021-04-29 17:50:39,,,,,,0
4308,3754818,招标信息公告,www.gdebidding.com,https://www.gdebidding.com/zbxxgg/91720.jhtml,广东农工商职业技术学院财经学院区块链金融实训室建设项目招标公告,2021-04-29 00:00:00,2021-04-29 17:50:43,2021-04-29 17:50:43,,,,,,0
4309,3754819,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935754978,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:50:44,2021-04-29 17:50:44,,,,服务,,0
4310,3754820,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935754779,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:50:47,2021-04-29 17:50:47,,,,服务,,0
4311,3754821,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935754555,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:50:51,2021-04-29 17:50:51,,,,服务,,0
4312,3754822,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935754253,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:50:53,2021-04-29 17:50:53,,,,服务,,0
4313,3754823,招标结果公告,www.gdebidding.com,https://www.gdebidding.com/zbjggg/91716.jhtml,普宁市马鞍山农场饮用水厂蓄水坝加固和引水渠道整修工程招标结果公告,2021-04-29 00:00:00,2021-04-29 17:50:55,2021-04-29 17:50:55,,,,,,0
4314,3754824,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935542174,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:04,2021-04-29 17:51:04,,,,服务,,0
4315,3754825,招标结果公示,www.gdebidding.com,https://www.gdebidding.com/zbjggs/91718.jhtml,2021年移动激光扫描测量系统免基站技术研究招标结果公示,2021-04-29 00:00:00,2021-04-29 17:51:04,2021-04-29 17:51:04,,,,,,0
4316,3754826,招标结果公示,www.gdebidding.com,https://www.gdebidding.com/zbjggs/91719.jhtml,2021年使用移动激光扫描测量系统开展高分影像位置精度检测技术服务项目招标结果公示,2021-04-29 00:00:00,2021-04-29 17:51:06,2021-04-29 17:51:06,,,,,,0
4317,3754827,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935540891,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:08,2021-04-29 17:51:08,,,,服务,,0
4318,3754828,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935540762,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:12,2021-04-29 17:51:12,,,,服务,,0
4319,3754829,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935176011,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:16,2021-04-29 17:51:16,,,,服务,,0
4320,3754830,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935128793,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:24,2021-04-29 17:51:24,,,,服务,,0
4321,3754831,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935123457,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:25,2021-04-29 17:51:25,,,,服务,,0
4322,3754832,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935123378,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:30,2021-04-29 17:51:30,,,,服务,,0
4323,3754833,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935123293,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:35,2021-04-29 17:51:35,,,,服务,,0
4324,3754834,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935123279,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:38,2021-04-29 17:51:38,,,,服务,,0
4325,3754835,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935058121,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:40,2021-04-29 17:51:40,,,,服务,,0
4326,3754836,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935079571,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:42,2021-04-29 17:51:42,,,,服务,,0
4327,3754837,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935083408,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:46,2021-04-29 17:51:46,,,,服务,,0
4328,3754838,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935083020,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:51,2021-04-29 17:51:51,,,,服务,,0
4329,3754839,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935055845,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:51:57,2021-04-29 17:51:57,,,,服务,,0
4330,3754840,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935053281,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:52:01,2021-04-29 17:52:01,,,,服务,,0
4331,3754841,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935053249,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:52:03,2021-04-29 17:52:03,,,,服务,,0
4332,3754842,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935050902,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:52:07,2021-04-29 17:52:07,,,,服务,,0
4333,3754843,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=935049317,深圳花事活动之花展（龙岗展区）项目招标公告,2021-04-27 17:17:22,2021-04-29 17:52:08,2021-04-29 17:52:08,,,,服务,,0
4334,3754844,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=933370278,关于对台式计算机一批采购项目招标文件征求意见的公告,2021-04-25 10:50:30,2021-04-29 17:52:16,2021-04-29 17:52:16,,,,服务,,0
4335,3754845,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=933473414,深圳市公安局南山分局日常信息化系统运维服务（1年）采购中标公告,2021-04-23 16:17:27,2021-04-29 17:52:54,2021-04-29 17:52:54,,,,服务,,0
4336,3754846,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=933475152,深圳市公安局南山分局日常信息化系统运维服务（1年）采购中标公告,2021-04-23 16:17:27,2021-04-29 17:52:54,2021-04-29 17:52:54,,,,服务,,0
4337,3754847,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=933478072,深圳市公安局南山分局日常信息化系统运维服务（1年）采购中标公告,2021-04-23 16:17:27,2021-04-29 17:52:58,2021-04-29 17:52:58,,,,服务,,0
4338,3754848,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=933482750,深圳市公安局南山分局日常信息化系统运维服务（1年）采购中标公告,2021-04-23 16:17:27,2021-04-29 17:53:04,2021-04-29 17:53:04,,,,服务,,0
4339,3754849,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=933486074,深圳市公安局南山分局日常信息化系统运维服务（1年）采购中标公告,2021-04-23 16:17:27,2021-04-29 17:53:05,2021-04-29 17:53:05,,,,服务,,0
4340,3754850,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=933488799,深圳市公安局南山分局日常信息化系统运维服务（1年）采购中标公告,2021-04-23 16:17:27,2021-04-29 17:53:07,2021-04-29 17:53:07,,,,服务,,0
4341,3754851,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=933517507,深圳市公安局南山分局日常信息化系统运维服务（1年）采购中标公告,2021-04-23 16:17:27,2021-04-29 17:53:30,2021-04-29 17:53:30,,,,服务,,0
4342,3754852,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=933538777,深圳市公安局南山分局日常信息化系统运维服务（1年）采购中标公告,2021-04-23 16:17:27,2021-04-29 17:53:36,2021-04-29 17:53:36,,,,服务,,0
4343,3754853,采购结果公示,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=933611484,深圳市公安局南山分局日常信息化系统运维服务（1年）采购中标公告,2021-04-23 16:17:27,2021-04-29 17:53:37,2021-04-29 17:53:37,,,,服务,,0
